,xnew,ynew
0,48.97000000000003,368.02248790241714
1,1048.97,276.625397260274
2,2048.9700000000003,276.8714761904762
3,3048.9700000000003,275.12880132450334
4,4048.9700000000003,271.65854255319147
5,5048.97,269.2920307692308
6,6048.97,263.98859440559437
7,7048.97,262.7892988505747
8,8048.97,260.22026315789475
9,9048.97,264.8765192307692
10,10048.97,265.2678918918919
11,11048.97,264.11971604938276
12,12048.97,246.41066129032257
13,13048.97,237.32825675675676
14,14048.97,239.0710366197183
15,15048.97,224.8616475409836
16,16048.97,211.81120320855618
17,17048.97,194.77402074688794
18,18048.97,189.16159649122804
19,19048.97,188.32626291079814
20,20048.97,188.32524999999998
21,21048.97,186.5943422053232
22,22048.97,184.93316149068323
23,23048.97,189.29243069150615
24,24048.97,190.05024565835174
25,25048.97,190.80806062519733
26,26048.97,191.56587559204294
27,27048.97,190.63538383838383
28,28048.97,189.62528282828282
29,29048.97,188.6151818181818
30,30048.97,191.4624911180773
31,31048.97,194.23236961314893
32,32048.97,196.95836680697533
33,33048.97,199.68436400080176
34,34048.97,202.4103611946282
35,35048.97,205.13635838845462
36,36048.97,206.75080666125103
37,37048.97,208.2942672623883
38,38048.97,209.1
39,39048.97,209.1
40,40048.97,209.1
41,41048.97,209.1
42,42048.97,209.1
43,43048.97,209.1
44,44048.97,206.78258446298227
45,45048.97,201.62095776850884
46,46048.97,196.45933107403545
47,47048.97,191.29770437956205
48,48048.97,188.9365790513834
49,49048.97,190.86513038277516
50,50048.97,211.5904748201439
51,51048.97,211.49113379872017
52,52048.97,196.77327457824316
53,53048.97,194.17096493837656
54,54048.97,200.82204866128347
55,55048.97,207.4731323841904
56,56048.97,214.1242161070973
57,57048.97,220.77529983000426
58,58048.97,209.55249000384467
59,59048.97,206.64976028450596
60,60048.97,203.74703056516725
61,61048.97,200.84430084582854
62,62048.97,197.9415711264898
63,63048.97,195.13130625000002
64,64048.97,193.25630625
65,65048.97,191.434895
66,66048.97,194.96321487279846
67,67048.97,201.30372367906068
68,68048.97,207.6442324853229
69,69048.97,213.98474129158515
70,70048.97,220.32525009784737
71,71048.97,226.66575890410962
72,72048.97,228.04377685950413
73,73048.97,228.87022314049585
74,74048.97,226.89157787407595
75,75048.97,223.8326943665562
76,76048.97,220.77381085903644
77,77048.97,217.71492735151668
78,78048.97,220.65785285575993
79,79048.97,224.59877581242287
80,80048.97,228.38322665569726
81,81048.97,232.79500499168054
82,82048.97,238.4522429284526
83,83048.97,238.37045960698688
84,84048.97,228.82438067349926
85,85048.97,215.17630876494022
86,86048.97,216.44040999138673
87,87048.97,213.0185887096774
88,88048.97,208.21225983606558
89,89048.97,214.85160409836067
90,90048.97,221.49094836065575
91,91048.97,226.9209383408072
92,92048.97,229.1343714561856
93,93048.97,230.32638176546394
94,94048.97,231.51839207474228
95,95048.97,231.3276903202329
96,96048.97,230.19959716157206
97,97048.97,229.0715040029112
98,98048.97,227.94341084425037
99,99048.97,226.81531768558952
100,100048.97,226.3059210526316
101,101048.97,231.54892214912283
102,102048.97,235.87451282051282
103,103048.97,230.74630769230768
104,104048.97,231.5373979015335
105,105048.97,235.24408690987124
106,106048.97,231.8241749871333
107,107048.97,235.73565208440556
108,108048.97,242.9696480836237
109,109048.97,248.29983767413688
110,110048.97,251.58743197278912
111,111048.97,254.25992954324587
112,112048.97,257.2963657142857
113,113048.97,264.1535085714286
114,114048.97,262.263845323741
115,115048.97,273.62502707930366
116,116048.97,266.77094793926244
117,117048.97,264.3291809447558
118,118048.97,268.9500745272525
119,119048.97,273.1721935483871
120,120048.97,269.2863394366197
121,121048.97,276.27154015748033
122,122048.97,273.73727581009797
123,123048.97,275.68315564738293
124,124048.97,270.4786797900262
125,125048.97,273.64108904109594
126,126048.97,275.18225848849943
127,127048.97,262.5255975609756
128,128048.97,275.44633409610987
129,129048.97,277.1180535714285
130,130048.97,257.1283239171375
131,131048.97,248.3398744507219
132,132048.97,227.33817015706805
133,133048.97,223.8167902946274
134,134048.97,209.32507327586208
135,135048.97,204.4868885586924
136,136048.97,201.18460937499998
137,137048.97,197.96677742946707
138,138048.97,194.1242865329513
139,139048.97,191.67186880733945
140,140048.97,196.2669477379095
141,141048.97,196.2553442622951
142,142048.97,190.99579234972677
143,143048.97,192.15228593040848
144,144048.97,194.11900302571863
145,145048.97,196.08572012102874
146,146048.97,197.9306854094579
147,147048.97,199.68962427912342
148,148048.97,201.44856314878893
149,149048.97,201.65281172839505
150,150048.97,189.11787549933425
151,151048.97,196.90748934753663
152,152048.97,198.6041701014066
153,153048.97,194.80960026169447
154,154048.97,191.01503042198232
155,155048.97,187.2061256830601
156,156048.97,188.10930808215525
157,157048.97,192.59050306748466
158,158048.97,197.0716980528141
159,159048.97,201.5528930381435
160,160048.97,196.48314919354837
161,161048.97,193.6605685483871
162,162048.97,190.8623770491803
163,163048.97,187.02047989949747
164,164048.97,188.13524426450743
165,165048.97,196.82301895043733
166,166048.97,197.26033673469388
167,167048.97,197.69765451895046
168,168048.97,197.76682676483327
169,169048.97,197.72351797314855
170,170048.97,197.28211457772994
171,171048.97,196.36764443249058
172,172048.97,192.8527894736842
173,173048.97,189.63884022824536
174,174048.97,195.20851046025106
175,175048.97,204.41353138075314
176,176048.97,209.6292607746863
177,177048.97,212.62980632842334
178,178048.97,216.70467788461536
179,179048.97,201.61107462686564
180,180048.97,199.4997392218717
181,181048.97,201.3479216380182
182,182048.97,203.2184979777553
183,183048.97,205.89779499810535
184,184048.97,208.6639943160288
185,185048.97,213.4026749502982
186,186048.97,223.6412435387674
187,187048.97,231.31448936170213
188,188048.97,231.37199367452558
189,189048.97,222.5031765625
190,190048.97,218.72646473354231
191,191048.97,219.9836767005473
192,192048.97,223.30658522283034
193,193048.97,226.05638353765323
194,194048.97,221.94987500000002
195,195048.97,226.11654166666668
196,196048.97,241.9635533596838
197,197048.97,244.8881313999284
198,198048.97,247.85984640171858
199,199048.97,250.83156140350877
200,200048.97,239.3114417670683
201,201048.97,246.13875100401606
202,202048.97,245.5879168
203,203048.97,231.950769751693
204,204048.97,228.19948522550544
205,205048.97,229.5804845814978
206,206048.97,238.06559152542374
207,207048.97,234.70704838709682
208,208048.97,244.0690923076923
209,209048.97,250.84925000000004
210,210048.97,246.50968249258165
211,211048.97,244.41489569377993
212,212048.97,250.16094871794868
213,213048.97,240.93742418772564
214,214048.97,247.11685937500002
215,215048.97,249.57138435374148
216,216048.97,242.49437525773195
217,217048.97,232.65529716276754
218,218048.97,219.51443106022896
219,219048.97,215.65753642384107
220,220048.97,208.14168789808915
221,221048.97,208.2795476374903
222,222048.97,205.800848954299
223,223048.97,204.6559933005806
224,224048.97,203.6287489950871
225,225048.97,216.2215070993915
226,226048.97,235.4501620947631
227,227048.97,233.44570253164557
228,228048.97,225.32966788099574
229,229048.97,230.12626775956286
230,230048.97,233.18974474474476
231,231048.97,240.20072826086957
232,232048.97,242.44742521994135
233,233048.97,243.4071692881898
234,234048.97,244.36691335643826
235,235048.97,246.57344343891404
236,236048.97,244.18520662460566
237,237048.97,245.7493375
238,238048.97,239.86276086956522
239,239048.97,245.77185494505494
240,240048.97,252.53838306451615
241,241048.97,259.7330047505938
242,242048.97,277.5696193447738
243,243048.97,266.4772344827586
244,244048.97,247.4006028513238
245,245048.97,228.7801213171577
246,246048.97,218.33417008928572
247,247048.97,216.23595580357141
248,248048.97,213.1153486949429
249,249048.97,207.2018087275693
250,250048.97,201.28826876019573
251,251048.97,213.01971215596333
252,252048.97,195.52624114285715
253,253048.97,196.3956956521739
254,254048.97,196.0050977443609
255,255048.97,197.93850268528465
256,256048.97,200.61259309494451
257,257048.97,203.5990353982301
258,258048.97,203.9456137091608
259,259048.97,204.87011170212767
260,260048.97,208.2389060283688
261,261048.97,205.78971428571427
262,262048.97,208.51080272108845
263,263048.97,214.76218809372997
264,264048.97,223.31190310322964
265,265048.97,217.25458566433636
266,266048.97,205.08936998514068
267,267048.97,198.86101254480343
268,268048.97,187.6709675236807
269,269048.97,192.72496402877675
270,270048.97,197.62402808988753
271,271048.97,188.8867727272731
272,272048.97,188.44400853080555
273,273048.97,192.63513013013005
274,274048.97,194.02640356083086
275,275048.97,196.7241700680271
276,276048.97,195.20876639344277
277,277048.97,198.61713043478235
278,278048.97,203.56737209302318
279,279048.97,208.51371649484517
280,280048.97,213.84991675447827
281,281048.97,219.13596239086618
282,282048.97,224.41601973359633
283,283048.97,228.16540305870734
284,284048.97,230.960751724138
285,285048.97,228.89178620689663
286,286048.97,226.78295187165781
287,287048.97,230.92075991189412
288,288048.97,230.75479424460428
289,289048.97,232.45431406249995
290,290048.97,234.48556406249995
291,291048.97,219.26561852433295
292,292048.97,211.7736849710985
293,293048.97,206.2651042944786
294,294048.97,207.9925475285169
295,295048.97,212.81188546255504
296,296048.97,213.13811150175786
297,297048.97,215.14715218483167
298,298048.97,217.34900121951193
299,299048.97,225.9597749999998
300,300048.97,232.9655076380727
301,301048.97,237.58732580645153
302,302048.97,237.1310820045559
303,303048.97,238.97005708245229
304,304048.97,240.5593290258449
305,305048.97,250.09820689655177
306,306048.97,247.3476614349777
307,307048.97,236.7436392405069
308,308048.97,226.52693354683743
309,309048.97,227.29154728682178
310,310048.97,231.23182284980717
311,311048.97,237.45143431952647
312,312048.97,239.29061014851476
313,313048.97,245.48781707317036
314,314048.97,255.3374616438354
315,315048.97,255.9024241134756
316,316048.97,262.28698407643196
317,317048.97,251.20261887694167
318,318048.97,242.12527757575796
319,319048.97,242.8846123778495
320,320048.97,252.27471298405487
321,321048.97,252.05320458660213
322,322048.97,256.88120700060335
323,323048.97,260.37602503293806
324,324048.97,260.41219363395226
325,325048.97,266.0182764109983
326,326048.97,264.80006156405983
327,327048.97,269.9584946236558
328,328048.97,273.7204500792392
329,329048.97,269.2367647527913
330,330048.97,269.33233151432444
331,331048.97,272.74969197707736
332,332048.97,282.4976510263924
333,333048.97,297.2672776572681
334,334048.97,284.6555687331542
335,335048.97,264.98171428571504
336,336048.97,241.8117335811649
337,337048.97,237.78402702702724
338,338048.97,238.85218825380153
339,339048.97,247.189891452543
340,340048.97,222.32977720207373
341,341048.97,202.34811664190184
342,342048.97,205.16027837837837
343,343048.97,204.89000810810813
344,344048.97,208.8682878006871
345,345048.97,214.65420338983037
346,346048.97,220.1300834419816
347,347048.97,220.63441587575497
348,348048.97,220.97954098360654
349,349048.97,218.80521366906484
350,350048.97,214.76540339531138
351,351048.97,209.3964488888889
352,352048.97,209.24830074074075
353,353048.97,205.5930247770071
354,354048.97,200.24119127849372
355,355048.97,194.88935777998032
356,356048.97,190.20294924812043
357,357048.97,186.09157056229327
358,358048.97,185.9261901874311
359,359048.97,187.42554031180381
360,360048.97,194.2852285077949
361,361048.97,201.14491670378598
362,362048.97,203.2836272652388
363,363048.97,205.38412149917622
364,364048.97,205.42930947368427
365,365048.97,203.88544982456145
366,366048.97,202.34159017543865
367,367048.97,201.01909932140657
368,368048.97,200.76538113207522
369,369048.97,210.07355723270413
370,370048.97,217.72883394160567
371,371048.97,223.75073175182465
372,372048.97,227.36018637532123
373,373048.97,229.39915298317186
374,374048.97,228.73622590515046
375,375048.97,228.07329882712904
376,376048.97,227.4103717491076
377,377048.97,230.24123691099453
378,378048.97,238.74909031413588
379,379048.97,239.52020437500002
380,380048.97,240.4564547353759
381,381048.97,245.81857172701936
382,382048.97,246.26881014304294
383,383048.97,247.64084281115862
384,384048.97,254.23955525751057
385,385048.97,261.22188078703687
386,386048.97,260.6117453083112
387,387048.97,257.5212304483838
388,388048.97,255.43572471324302
389,389048.97,252.79896656050963
390,390048.97,250.1246738461536
391,391048.97,258.4323661538459
392,392048.97,265.74414197530893
393,393048.97,265.0169826086953
394,394048.97,268.73495107033676
395,395048.97,262.4209109472489
396,396048.97,266.84518774815643
397,397048.97,271.26946454906397
398,398048.97,275.6937413499715
399,399048.97,276.7219902200489
400,400048.97,278.8704820971865
401,401048.97,283.1702560160428
402,402048.97,283.1034110962567
403,403048.97,275.8202593103448
404,404048.97,276.37198344827584
405,405048.97,280.486278278973
406,406048.97,279.86171200555174
407,407048.97,284.4080275862067
408,408048.97,284.97520437956206
409,409048.97,280.3551455938701
410,410048.97,279.97660753341404
411,411048.97,283.37303236994217
412,412048.97,279.5071168693814
413,413048.97,274.959258593337
414,414048.97,264.9064029556648
415,415048.97,271.50738817733975
416,416048.97,274.10953991596665
417,417048.97,272.9877244488977
418,418048.97,273.08467276051175
419,419048.97,273.9757901477833
420,420048.97,271.8762398523984
421,421048.97,271.05340035273383
422,422048.97,266.86621355932215
423,423048.97,269.81980896860995
424,424048.97,267.8953908450704
425,425048.97,270.58314427860705
426,426048.97,255.94754433497607
427,427048.97,250.10759388646304
428,428048.97,236.43630833333378
429,429048.97,220.60297500000044
430,430048.97,226.2348534119633
431,431048.97,213.00823167649574
432,432048.97,208.56077469670706
433,433048.97,209.05122697674426
434,434048.97,205.74797876106211
435,435048.97,200.47127257383963
436,436048.97,201.65270717299575
437,437048.97,201.3698297506449
438,438048.97,201.76335465116279
439,439048.97,200.57765674110843
440,440048.97,199.5640120845921
441,441048.97,200.7724712990936
442,442048.97,202.56895717884126
443,443048.97,205.65001042571666
444,444048.97,205.8237058823531
445,445048.97,201.57321034775234
446,446048.97,201.58431948051938
447,447048.97,204.7877826839826
448,448048.97,202.31294906166227
449,449048.97,199.3050000000001
450,450048.97,195.43109248554927
451,451048.97,192.9527451669596
452,452048.97,195.90493043478233
453,453048.97,204.0858553546593
454,454048.97,207.5727897838897
455,455048.97,203.9503001592358
456,456048.97,198.8765297256099
457,457048.97,194.3214979423869
458,458048.97,191.02931687242807
459,459048.97,193.1112157856625
460,460048.97,196.49569383259902
461,461048.97,200.8295430167596
462,462048.97,208.0194080717486
463,463048.97,208.82816099773245
464,464048.97,206.80639078014192
465,465048.97,204.3406933523946
466,466048.97,203.62589706933525
467,467048.97,204.47429842931933
468,468048.97,205.98123439667125
469,469048.97,216.1737939393938
470,470048.97,229.2425228658535
471,471048.97,241.32287305122424
472,472048.97,244.85225602409625
473,473048.97,241.86865143992065
474,474048.97,234.72787075471717
475,475048.97,232.87642897727275
476,476048.97,235.51789236790597
477,477048.97,238.5223698481561
478,478048.97,233.54729876543246
479,479048.97,219.72212765957462
480,480048.97,222.97515560165962
481,481048.97,223.43712189859764
482,482048.97,227.37988174512043
483,483048.97,231.4
484,484048.97,231.32647794117648
485,485048.97,232.27416276202212
486,486048.97,232.912259452412
487,487048.97,232.3637599999998
488,488048.97,239.8497290233836
489,489048.97,250.9770130293149
490,490048.97,242.8197496542185
491,491048.97,245.59691420911514
492,492048.97,243.7391796875001
493,493048.97,239.53539401820547
494,494048.97,238.6602288557214
495,495048.97,238.46485012919896
496,496048.97,237.44746490066228
497,497048.97,236.44498284960423
498,498048.97,233.57725067750692
499,499048.97,230.6225422818792
500,500048.97,229.62958565737063
501,501048.97,230.18633898305075
502,502048.97,231.28745191040838
503,503048.97,232.086392
504,504048.97,233.74031497175133
505,505048.97,234.27233017591334
506,506048.97,235.78078469520102
507,507048.97,238.01151104972365
508,508048.97,238.0175866141731
509,509048.97,236.06719455252943
510,510048.97,236.16729303547953
511,511048.97,236.8679946666664
512,512048.97,239.8128832891248
513,513048.97,239.13402472527468
514,514048.97,241.97865957446803
515,515048.97,246.19279824561386
516,516048.97,246.00715325077402
517,517048.97,245.33681901840492
518,518048.97,246.84883121019118
519,519048.97,243.55080824088756
520,520048.97,242.68300363258953
521,521048.97,241.4597772727275
522,522048.97,236.2021536144579
523,523048.97,233.5811601615075
524,524048.97,229.3478802153433
525,525048.97,225.5829046357617
526,526048.97,222.6183864541833
527,527048.97,220.87317402269863
528,528048.97,220.54503465346534
529,529048.97,212.73133615819233
530,530048.97,200.7843936170216
531,531048.97,194.11954000000011
532,532048.97,196.3398708971548
533,533048.97,199.50542324755992
534,534048.97,202.92113774597482
535,535048.97,205.7318659517426
536,536048.97,209.05917910447747
537,537048.97,212.4158109756098
538,538048.97,210.26676703111872
539,539048.97,205.0523010933559
540,540048.97,203.84020251046027
541,541048.97,206.60366498740544
542,542048.97,209.24843042350903
543,543048.97,210.03349318568996
544,544048.97,209.6241994680851
545,545048.97,209.0582057291668
546,546048.97,204.63112239583344
547,547048.97,202.62721192052985
548,548048.97,213.3229473684207
549,549048.97,215.28367781493853
550,550048.97,220.1653605947955
551,551048.97,222.0843572895277
552,552048.97,222.339328273245
553,553048.97,223.5441645569619
554,554048.97,225.53428025477697
555,555048.97,235.52954669260663
556,556048.97,247.25510855263204
557,557048.97,240.12191330645175
558,558048.97,233.49508108108154
559,559048.97,230.2249248120302
560,560048.97,231.45127397260256
561,561048.97,234.57497361477576
562,562048.97,240.6317699530515
563,563048.97,245.76093411764705
564,564048.97,251.47880407124674
565,565048.97,251.80644444444454
566,566048.97,254.1974136125655
567,567048.97,253.3944304123712
568,568048.97,252.88818974358975
569,569048.97,251.28997142857153
570,570048.97,251.56881995133818
571,571048.97,249.63259459459474
572,572048.97,248.62318072289185
573,573048.97,248.88410287081328
574,574048.97,251.81041463414635
575,575048.97,251.08895238095258
576,576048.97,252.67802439024388
577,577048.97,251.3
578,578048.97,250.42847014925383
579,579048.97,252.6772352941177
580,580048.97,243.9061060606061
581,581048.97,227.51452258064546
582,582048.97,215.81403651115642
583,583048.97,207.12316640746513
584,584048.97,212.9995983962578
585,585048.97,217.47671166054113
586,586048.97,221.95382492482446
587,587048.97,226.62353846153815
588,588048.97,237.83325064599453
589,589048.97,248.08854921259822
590,590048.97,247.31977516059985
591,591048.97,236.92752597402622
592,592048.97,228.48596753246775
593,593048.97,230.73354596100265
594,594048.97,238.08973081924577
595,595048.97,235.12573272727298
596,596048.97,221.21583574244457
597,597048.97,216.35323599137934
598,598048.97,218.91208221797308
599,599048.97,226.6560698835273
600,600048.97,230.50249102209938
601,601048.97,232.75905300859588
602,602048.97,236.62724785100275
603,603048.97,238.47717849462364
604,604048.97,240.16217961511038
605,605048.97,244.01107483962926
606,606048.97,247.1902003081663
607,607048.97,251.12917316341816
608,608048.97,255.50783128583117
609,609048.97,259.17518227009117
610,610048.97,257.93243164871586
611,611048.97,257.76612942070983
612,612048.97,259.220773112941
613,613048.97,257.8300491211019
614,614048.97,256.1758299628801
615,615048.97,253.29921961487992
616,616048.97,252.8528371593436
617,617048.97,252.68708276723967
618,618048.97,251.54095395771276
619,619048.97,248.30440410554087
620,620048.97,246.4912925602864
621,621048.97,244.74072646340267
622,622048.97,243.61192136113056
623,623048.97,243.88497115524535
624,624048.97,238.40876923408115
625,625048.97,236.4709639598711
626,626048.97,229.49984968210578
627,627048.97,215.99376699258062
628,628048.97,205.19677447335698
629,629048.97,200.4324705087075
630,630048.97,200.76135895707114
631,631048.97,200.5684473631906
632,632048.97,198.4431546182652
633,633048.97,195.32885080064187
634,634048.97,193.35205267692206
635,635048.97,195.37153557167025
636,636048.97,194.32693571933964
637,637048.97,194.47876888575422
638,638048.97,194.4387761482857
639,639048.97,190.6335231770908
640,640048.97,189.58761813611528
641,641048.97,190.5864769788945
642,642048.97,191.29521497720205
643,643048.97,191.8000091052734
644,644048.97,194.39356744770018
645,645048.97,195.6983742870174
646,646048.97,191.9567740322186
647,647048.97,191.16425654708362
648,648048.97,192.68072678006723
649,649048.97,195.04390550270463
650,650048.97,191.63924840542657
651,651048.97,193.43318658602252
652,652048.97,188.10268675782385
653,653048.97,188.22157570551232
654,654048.97,193.47027206897278
655,655048.97,197.250789248856
656,656048.97,200.244785856251
657,657048.97,194.57650594537066
658,658048.97,189.40051296763474
659,659048.97,185.24352080163234
660,660048.97,187.08844033314423
661,661048.97,192.5382601012778
662,662048.97,190.28467615789612
663,663048.97,190.87190971543552
664,664048.97,191.06828815382892
665,665048.97,183.26856613184808
666,666048.97,179.83012301520446
667,667048.97,174.45431386568117
668,668048.97,175.85903321180479
669,669048.97,180.92893599899
670,670048.97,188.70444201212402
671,671048.97,194.3493596965191
672,672048.97,195.38338465861932
673,673048.97,197.9304875908729
674,674048.97,202.80430264038333
675,675048.97,210.99343480100774
676,676048.97,219.2358015655452
677,677048.97,220.81701872154605
678,678048.97,217.36574531134812
679,679048.97,222.72236072607453
680,680048.97,233.03799946791685
681,681048.97,229.18574969693492
682,682048.97,225.16641685244096
683,683048.97,219.45956485667506
684,684048.97,223.29178750044673
685,685048.97,223.45423131881523
686,686048.97,220.62674722134645
687,687048.97,222.67343577886817
688,688048.97,226.3801875636959
689,689048.97,228.84831146075572
690,690048.97,232.26562382746187
691,691048.97,237.69475531395238
692,692048.97,239.34218690044634
693,693048.97,238.90543057137782
694,694048.97,238.19673975832052
695,695048.97,239.31159901424135
696,696048.97,238.4816079918505
697,697048.97,239.02218088272207
698,698048.97,240.67721627086215
699,699048.97,240.57579248240967
700,700048.97,238.8377729407658
701,701048.97,236.25651949174468
702,702048.97,231.03291569562307
703,703048.97,230.94071643645137
704,704048.97,232.46525158719564
705,705048.97,233.9324189837319
706,706048.97,237.5089844062538
707,707048.97,237.1582445225234
708,708048.97,233.54821538502202
709,709048.97,234.80399719213156
710,710048.97,230.25689404522913
711,711048.97,225.0408130928398
712,712048.97,224.27084632561272
713,713048.97,223.92516596713753
714,714048.97,227.05642763208812
715,715048.97,224.06566076451142
716,716048.97,220.38106985042114
717,717048.97,204.75497766517452
718,718048.97,189.97013729670957
719,719048.97,195.92971688804695
720,720048.97,210.093137076109
721,721048.97,217.9889918584736
722,722048.97,218.048687830608
723,723048.97,212.48038868112982
724,724048.97,213.22975314289425
725,725048.97,210.59250848386444
726,726048.97,211.23732074043374
727,727048.97,211.0439271336714
728,728048.97,210.0801713232952
729,729048.97,210.99593334900115
730,730048.97,210.5856784515397
731,731048.97,210.24291878118882
732,732048.97,212.02581431286512
733,733048.97,208.48669036945955
734,734048.97,210.29728183722216
735,735048.97,215.07292110433033
736,736048.97,217.35075790941667
737,737048.97,209.59127777548753
738,738048.97,200.5119370833182
739,739048.97,187.9410835546621
740,740048.97,185.4373972760475
741,741048.97,184.16452763882307
742,742048.97,189.0944612593582
743,743048.97,187.6850123606918
744,744048.97,188.16999483744033
745,745048.97,188.34690431618606
746,746048.97,188.15614431215332
747,747048.97,188.87031450551459
748,748048.97,187.9432481484516
749,749048.97,188.2940302377509
750,750048.97,190.4620280779042
751,751048.97,191.50242372222942
752,752048.97,193.48739312419139
753,753048.97,196.64014083636485
754,754048.97,203.84387199268494
755,755048.97,199.72771965200053
756,756048.97,205.0761153097658
757,757048.97,209.88316087166368
758,758048.97,214.95492516173604
759,759048.97,221.66532060165432
760,760048.97,223.74642967963152
761,761048.97,222.64932718062846
762,762048.97,216.0954044985044
763,763048.97,214.1131843085537
764,764048.97,220.72460720825623
765,765048.97,223.37194830955355
766,766048.97,230.19078497369483
767,767048.97,229.76335218009189
768,768048.97,224.29391492566165
769,769048.97,221.90014885180804
770,770048.97,227.36097411303388
771,771048.97,229.74498615611483
772,772048.97,236.29731114703074
773,773048.97,244.33283388649144
774,774048.97,238.84707453108047
775,775048.97,238.39417846182363
776,776048.97,243.5918764996984
777,777048.97,248.6238172811132
778,778048.97,249.80176124347503
779,779048.97,254.6005411805726
780,780048.97,254.50731803678397
781,781048.97,253.79741042391987
782,782048.97,251.94777781665127
783,783048.97,256.3019304565927
784,784048.97,259.18246254248805
785,785048.97,256.40455530537037
786,786048.97,261.30927419640733
787,787048.97,266.78462141892635
788,788048.97,264.1039599585088
789,789048.97,251.12839255315288
790,790048.97,235.51351011304615
791,791048.97,229.7301130269321
792,792048.97,225.17840544625233
793,793048.97,214.04864033766452
794,794048.97,217.66494991653235
795,795048.97,210.10150384734564
796,796048.97,203.3095304412481
797,797048.97,198.63056817931033
798,798048.97,199.0384572296379
799,799048.97,200.30025056799624
800,800048.97,199.59339586583755
801,801048.97,198.88654116367888
802,802048.97,198.67210833762167
803,803048.97,199.02363317202048
804,804048.97,204.2033414803139
